millis,gain_hex,conv_hex,gain_x,conv_ms,uva_raw,uvb_raw,uvc_raw,uva_mw,uvb_mw,uvc_mw,temp_c
45754872,0xB,0xE,1,16384,1,1,1,0.020752,0.023071,0.010132,21.250
45755885,0xA,0x0,2,1,1,1,1,170.000000,189.000000,83.000000,21.400
45755898,0xA,0x1,2,2,1,1,1,85.000000,94.500000,41.500000,21.300
45755911,0xA,0x2,2,4,1,1,1,42.500000,47.250000,20.750000,21.250
45755930,0xA,0x3,2,8,1,1,1,21.250000,23.625000,10.375000,21.250
45755961,0xA,0x4,2,16,1,1,1,10.625000,11.812500,5.187500,21.250
45756008,0xA,0x5,2,32,1,1,1,5.312500,5.906250,2.593750,21.250
45756090,0xA,0x6,2,64,1,1,1,2.656250,2.953125,1.296875,21.250
45756240,0xA,0x7,2,128,1,1,1,1.328125,1.476563,0.648438,21.250
45756532,0xA,0x8,2,256,1,1,1,0.664063,0.738281,0.324219,21.250
45757108,0xA,0x9,2,512,1,1,1,0.332031,0.369141,0.162109,21.200
45758246,0xA,0xA,2,1024,1,1,1,0.166016,0.184570,0.081055,21.250
45760515,0xA,0xB,2,2048,1,1,1,0.083008,0.092285,0.040527,21.200
45765036,0xA,0xC,2,4096,1,1,1,0.041504,0.046143,0.020264,21.200
45774072,0xA,0xD,2,8192,1,1,1,0.020752,0.023071,0.010132,21.250
45792138,0xA,0xE,2,16384,1,1,1,0.010376,0.011536,0.005066,21.250
45793151,0x9,0x0,4,1,1,1,2,85.000000,94.500000,83.000000,21.400
45793165,0x9,0x1,4,2,1,1,2,42.500000,47.250000,41.500000,21.200
45793178,0x9,0x2,4,4,1,1,2,21.250000,23.625000,20.750000,21.200
45793197,0x9,0x3,4,8,1,1,2,10.625000,11.812500,10.375000,21.200
45793227,0x9,0x4,4,16,1,1,2,5.312500,5.906250,5.187500,21.250
45793275,0x9,0x5,4,32,1,1,2,2.656250,2.953125,2.593750,21.250
45793357,0x9,0x6,4,64,1,1,2,1.328125,1.476563,1.296875,21.250
45793506,0x9,0x7,4,128,1,1,2,0.664063,0.738281,0.648438,21.250
45793799,0x9,0x8,4,256,1,1,2,0.332031,0.369141,0.324219,21.150
45794376,0x9,0x9,4,512,1,1,2,0.166016,0.184570,0.162109,21.200
45795514,0x9,0xA,4,1024,1,1,2,0.083008,0.092285,0.081055,21.200
45797780,0x9,0xB,4,2048,1,1,2,0.041504,0.046143,0.040527,21.250
45802303,0x9,0xC,4,4096,1,1,2,0.020752,0.023071,0.020264,21.250
45811331,0x9,0xD,4,8192,1,1,2,0.010376,0.011536,0.010132,21.150
45829377,0x9,0xE,4,16384,2,2,2,0.010376,0.011536,0.005066,21.200
45830391,0x8,0x0,8,1,2,2,3,85.000000,94.500000,62.250000,21.200
45830404,0x8,0x1,8,2,2,2,3,42.500000,47.250000,31.125000,21.200
45830417,0x8,0x2,8,4,2,2,3,21.250000,23.625000,15.562500,21.200
45830436,0x8,0x3,8,8,2,2,3,10.625000,11.812500,7.781250,21.250
45830466,0x8,0x4,8,16,2,2,3,5.312500,5.906250,3.890625,21.250
45830514,0x8,0x5,8,32,2,2,3,2.656250,2.953125,1.945313,21.200
45830595,0x8,0x6,8,64,2,2,3,1.328125,1.476563,0.972656,21.200
45830745,0x8,0x7,8,128,2,2,3,0.664063,0.738281,0.486328,21.200
45831038,0x8,0x8,8,256,2,2,3,0.332031,0.369141,0.243164,21.200
45831610,0x8,0x9,8,512,2,2,3,0.166016,0.184570,0.121582,21.200
45832747,0x8,0xA,8,1024,2,2,3,0.083008,0.092285,0.060791,21.200
45835012,0x8,0xB,8,2048,2,2,3,0.041504,0.046143,0.030396,21.200
45839534,0x8,0xC,8,4096,2,2,4,0.020752,0.023071,0.020264,21.150
45848562,0x8,0xD,8,8192,2,2,4,0.010376,0.011536,0.010132,21.250
45866614,0x8,0xE,8,16384,3,3,4,0.007782,0.008652,0.005066,21.250
45867627,0x7,0x0,16,1,3,3,5,63.750000,70.875000,51.875000,21.400
45867641,0x7,0x1,16,2,3,3,6,31.875000,35.437500,31.125000,21.300
45867654,0x7,0x2,16,4,3,4,6,15.937500,23.625000,15.562500,21.250
45867673,0x7,0x3,16,8,4,4,6,10.625000,11.812500,7.781250,21.200
45867703,0x7,0x4,16,16,4,4,6,5.312500,5.906250,3.890625,21.200
45867751,0x7,0x5,16,32,4,4,6,2.656250,2.953125,1.945313,21.200
45867833,0x7,0x6,16,64,4,4,6,1.328125,1.476563,0.972656,21.250
45867982,0x7,0x7,16,128,4,4,6,0.664063,0.738281,0.486328,21.200
45868275,0x7,0x8,16,256,4,4,6,0.332031,0.369141,0.243164,21.200
45868846,0x7,0x9,16,512,4,4,6,0.166016,0.184570,0.121582,21.200
45869983,0x7,0xA,16,1024,3,4,6,0.062256,0.092285,0.060791,21.200
45872249,0x7,0xB,16,2048,4,4,6,0.041504,0.046143,0.030396,21.200
45876768,0x7,0xC,16,4096,4,4,7,0.020752,0.023071,0.017731,21.200
45885796,0x7,0xD,16,8192,4,4,7,0.010376,0.011536,0.008865,21.200
45903831,0x7,0xE,16,16384,5,5,8,0.006485,0.007210,0.005066,21.200
45904845,0x6,0x0,32,1,6,6,10,63.750000,70.875000,51.875000,21.400
45904858,0x6,0x1,32,2,7,7,11,37.187500,41.343750,28.531250,21.200
45904871,0x6,0x2,32,4,7,7,12,18.593750,20.671875,15.562500,21.150
45904890,0x6,0x3,32,8,7,7,12,9.296875,10.335938,7.781250,21.200
45904920,0x6,0x4,32,16,7,7,12,4.648438,5.167969,3.890625,21.150
45904968,0x6,0x5,32,32,7,7,12,2.324219,2.583984,1.945313,21.200
45905050,0x6,0x6,32,64,7,7,12,1.162109,1.291992,0.972656,21.200
45905200,0x6,0x7,32,128,7,7,12,0.581055,0.645996,0.486328,21.150
45905492,0x6,0x8,32,256,7,7,12,0.290527,0.322998,0.243164,21.150
45906065,0x6,0x9,32,512,7,7,12,0.145264,0.161499,0.121582,21.200
45907203,0x6,0xA,32,1024,7,7,12,0.072632,0.080750,0.060791,21.150
45909470,0x6,0xB,32,2048,7,7,12,0.036316,0.040375,0.030396,21.150
45913991,0x6,0xC,32,4096,7,7,13,0.018158,0.020187,0.016464,21.150
45923019,0x6,0xD,32,8192,8,8,14,0.010376,0.011536,0.008865,21.150
45941059,0x6,0xE,32,16384,9,9,15,0.005836,0.006489,0.004749,21.250
45942072,0x5,0x0,64,1,11,11,19,58.437500,64.968750,49.281250,21.200
45942085,0x5,0x1,64,2,12,13,23,31.875000,38.390625,29.828125,21.200
45942098,0x5,0x2,64,4,13,13,23,17.265625,19.195313,14.914063,21.200
45942117,0x5,0x3,64,8,13,13,23,8.632813,9.597656,7.457031,21.100
45942148,0x5,0x4,64,16,13,13,24,4.316406,4.798828,3.890625,21.200
45942195,0x5,0x5,64,32,13,13,24,2.158203,2.399414,1.945313,21.200
45942277,0x5,0x6,64,64,13,13,24,1.079102,1.199707,0.972656,21.150
45942427,0x5,0x7,64,128,13,13,24,0.539551,0.599854,0.486328,21.150
45942720,0x5,0x8,64,256,13,13,24,0.269775,0.299927,0.243164,21.200
45943293,0x5,0x9,64,512,14,14,24,0.145264,0.161499,0.121582,21.150
45944429,0x5,0xA,64,1024,13,14,24,0.067444,0.080750,0.060791,21.200
45946694,0x5,0xB,64,2048,14,14,25,0.036316,0.040375,0.031662,21.150
45951209,0x5,0xC,64,4096,14,14,26,0.018158,0.020187,0.016464,21.200
45960234,0x5,0xD,64,8192,15,15,27,0.009727,0.010815,0.008549,21.150
45978269,0x5,0xE,64,16384,17,18,32,0.005512,0.006489,0.005066,21.200
45979282,0x4,0x0,128,1,21,21,38,55.781250,62.015625,49.281250,21.200
45979295,0x4,0x1,128,2,25,25,46,33.203125,36.914063,29.828125,21.200
45979308,0x4,0x2,128,4,26,26,47,17.265625,19.195313,15.238281,21.150
45979327,0x4,0x3,128,8,26,27,48,8.632813,9.966797,7.781250,21.200
45979357,0x4,0x4,128,16,26,26,47,4.316406,4.798828,3.809570,21.100
45979405,0x4,0x5,128,32,26,26,47,2.158203,2.399414,1.904785,21.150
45979486,0x4,0x6,128,64,26,26,47,1.079102,1.199707,0.952393,21.150
45979637,0x4,0x7,128,128,26,26,47,0.539551,0.599854,0.476196,21.100
45979930,0x4,0x8,128,256,27,27,48,0.280151,0.311462,0.243164,21.150
45980503,0x4,0x9,128,512,27,27,48,0.140076,0.155731,0.121582,21.150
45981640,0x4,0xA,128,1024,26,27,48,0.067444,0.077866,0.060791,21.150
45983902,0x4,0xB,128,2048,27,27,49,0.035019,0.038933,0.031029,21.150
45988423,0x4,0xC,128,4096,29,29,51,0.018806,0.020908,0.016148,21.200
45997448,0x4,0xD,128,8192,32,32,56,0.010376,0.011536,0.008865,21.200
46015483,0x4,0xE,128,16384,37,37,65,0.005999,0.006669,0.005145,21.150
46016496,0x3,0x0,256,1,41,41,75,54.453125,60.539063,48.632813,21.200
46016510,0x3,0x1,256,2,49,49,88,32.539063,36.175781,28.531250,21.200
46016523,0x3,0x2,256,4,51,52,94,16.933594,19.195313,15.238281,21.200
46016542,0x3,0x3,256,8,51,51,93,8.466797,9.413086,7.538086,21.150
46016572,0x3,0x4,256,16,51,52,94,4.233398,4.798828,3.809570,21.150
46016620,0x3,0x5,256,32,51,51,93,2.116699,2.353271,1.884521,21.150
46016701,0x3,0x6,256,64,50,52,94,1.037598,1.199707,0.952393,21.150
46016851,0x3,0x7,256,128,50,50,91,0.518799,0.576782,0.460999,21.150
46017144,0x3,0x8,256,256,51,51,93,0.264587,0.294159,0.235565,21.150
46017721,0x3,0x9,256,512,52,52,95,0.134888,0.149963,0.120316,21.150
46018864,0x3,0xA,256,1024,52,52,95,0.067444,0.074982,0.060158,21.150
46021139,0x3,0xB,256,2048,54,54,98,0.035019,0.038933,0.031029,21.150
46025675,0x3,0xC,256,4096,56,57,101,0.018158,0.020548,0.015989,21.150
46034738,0x3,0xD,256,8192,63,63,112,0.010214,0.011355,0.008865,21.150
46052850,0x3,0xE,256,16384,75,75,131,0.006080,0.006759,0.005185,21.200
46053863,0x2,0x0,512,1,81,81,144,53.789063,59.800781,46.687500,21.200
46053876,0x2,0x1,512,2,98,98,174,32.539063,36.175781,28.207031,21.200
46053889,0x2,0x2,512,4,104,104,185,17.265625,19.195313,14.995117,21.150
46053908,0x2,0x3,512,8,103,103,184,8.549805,9.505371,7.457031,21.150
46053939,0x2,0x4,512,16,103,103,184,4.274902,4.752686,3.728516,21.150
46053986,0x2,0x5,512,32,101,102,181,2.095947,2.353271,1.833862,21.150
46054068,0x2,0x6,512,64,101,102,181,1.047974,1.176636,0.916931,21.150
46054218,0x2,0x7,512,128,101,101,180,0.523987,0.582550,0.455933,21.150
46054511,0x2,0x8,512,256,104,104,185,0.269775,0.299927,0.234299,21.200
46055088,0x2,0x9,512,512,103,104,184,0.133591,0.149963,0.116516,21.150
46056230,0x2,0xA,512,1024,105,105,186,0.068092,0.075703,0.058891,21.150
46058504,0x2,0xB,512,2048,109,109,192,0.035343,0.039293,0.030396,21.200
46063039,0x2,0xC,512,4096,117,117,204,0.018969,0.021089,0.016148,21.150
46072101,0x2,0xD,512,8192,132,132,226,0.010700,0.011896,0.008945,21.150
46090207,0x2,0xE,512,16384,162,161,270,0.006566,0.007255,0.005343,21.200
46091220,0x1,0x0,1024,1,155,156,274,51.464844,57.585938,44.417969,21.200
46091233,0x1,0x1,1024,2,185,186,328,30.712891,34.330078,26.585938,21.100
46091247,0x1,0x2,1024,4,198,199,351,16.435547,18.364746,14.225098,21.150
46091266,0x1,0x3,1024,8,195,195,345,8.093262,8.997803,6.990967,21.100
46091296,0x1,0x4,1024,16,198,199,350,4.108887,4.591187,3.546143,21.150
46091343,0x1,0x5,1024,32,196,197,348,2.033691,2.272522,1.762939,21.150
46091425,0x1,0x6,1024,64,197,197,348,1.022034,1.136261,0.881470,21.150
46091575,0x1,0x7,1024,128,197,198,349,0.511017,0.571014,0.442001,21.150
46091869,0x1,0x8,1024,256,199,199,351,0.258102,0.286949,0.222267,21.150
46092446,0x1,0x9,1024,512,199,200,352,0.129051,0.144196,0.111450,21.150
46093588,0x1,0xA,1024,1024,203,203,357,0.065823,0.073179,0.056517,21.200
46095863,0x1,0xB,1024,2048,211,212,369,0.034208,0.038212,0.029208,21.150
46100399,0x1,0xC,1024,4096,229,229,394,0.018563,0.020638,0.015594,21.150
46109457,0x1,0xD,1024,8192,266,265,449,0.010781,0.011941,0.008885,21.150
46127566,0x1,0xE,1024,16384,335,333,548,0.006789,0.007503,0.005422,21.150
46128580,0x0,0x0,2048,1,287,288,489,47.646484,53.156250,39.635742,21.200
46128593,0x0,0x1,2048,2,352,354,605,29.218750,32.668945,24.519043,21.100
46128606,0x0,0x2,2048,4,370,370,637,15.356445,17.072754,12.907959,21.150
46128625,0x0,0x3,2048,8,370,370,636,7.678223,8.536377,6.443848,21.150
46128655,0x0,0x4,2048,16,373,374,643,3.870239,4.314331,3.257385,21.150
46128703,0x0,0x5,2048,32,373,373,640,1.935120,2.151398,1.621094,21.150
46128784,0x0,0x6,2048,64,372,372,639,0.964966,1.072815,0.809280,21.150
46128934,0x0,0x7,2048,128,367,367,631,0.475998,0.529198,0.399574,21.150
46129228,0x0,0x8,2048,256,374,375,643,0.242538,0.270367,0.203587,21.150
46129804,0x0,0x9,2048,512,380,380,651,0.123215,0.136986,0.103060,21.150
46130945,0x0,0xA,2048,1024,386,387,660,0.062580,0.069755,0.052242,21.150
46133214,0x0,0xB,2048,2048,406,405,688,0.032911,0.036500,0.027229,21.150
46137748,0x0,0xC,2048,4096,442,440,740,0.017915,0.019827,0.014644,21.150
46146808,0x0,0xD,2048,8192,510,507,838,0.010335,0.011423,0.008291,21.100
46164912,0x0,0xE,2048,16384,654,646,1046,0.006627,0.007277,0.005175,21.100
46166926,0xB,0x0,1,1,1,1,1,340.000000,378.000000,166.000000,21.200
46166939,0xB,0x1,1,2,1,1,1,170.000000,189.000000,83.000000,21.100
46166952,0xB,0x2,1,4,1,1,1,85.000000,94.500000,41.500000,21.150
46166971,0xB,0x3,1,8,1,1,1,42.500000,47.250000,20.750000,21.150
46167001,0xB,0x4,1,16,1,1,1,21.250000,23.625000,10.375000,21.150
46167049,0xB,0x5,1,32,1,1,1,10.625000,11.812500,5.187500,21.150
46167129,0xB,0x6,1,64,1,1,1,5.312500,5.906250,2.593750,21.150
46167279,0xB,0x7,1,128,1,1,1,2.656250,2.953125,1.296875,21.150
46167572,0xB,0x8,1,256,1,1,1,1.328125,1.476563,0.648438,21.100
46168145,0xB,0x9,1,512,1,1,1,0.664063,0.738281,0.324219,21.200
46169284,0xB,0xA,1,1024,1,1,1,0.332031,0.369141,0.162109,21.200
46171553,0xB,0xB,1,2048,1,1,1,0.166016,0.184570,0.081055,21.200
46176075,0xB,0xC,1,4096,1,1,1,0.083008,0.092285,0.040527,21.200
46185112,0xB,0xD,1,8192,1,1,1,0.041504,0.046143,0.020264,21.200
46203171,0xB,0xE,1,16384,1,1,1,0.020752,0.023071,0.010132,21.200
46204184,0xA,0x0,2,1,1,1,1,170.000000,189.000000,83.000000,21.400
46204197,0xA,0x1,2,2,1,1,1,85.000000,94.500000,41.500000,21.200
46204210,0xA,0x2,2,4,1,1,1,42.500000,47.250000,20.750000,21.200
46204229,0xA,0x3,2,8,1,1,1,21.250000,23.625000,10.375000,21.200
46204260,0xA,0x4,2,16,1,1,1,10.625000,11.812500,5.187500,21.150
46204308,0xA,0x5,2,32,1,1,1,5.312500,5.906250,2.593750,21.150
46204390,0xA,0x6,2,64,1,1,1,2.656250,2.953125,1.296875,21.200
46204540,0xA,0x7,2,128,1,1,1,1.328125,1.476563,0.648438,21.150
46204833,0xA,0x8,2,256,1,1,1,0.664063,0.738281,0.324219,21.200
46205406,0xA,0x9,2,512,1,1,1,0.332031,0.369141,0.162109,21.200
46206544,0xA,0xA,2,1024,1,1,1,0.166016,0.184570,0.081055,21.200
46208812,0xA,0xB,2,2048,1,1,1,0.083008,0.092285,0.040527,21.100
46213333,0xA,0xC,2,4096,1,1,1,0.041504,0.046143,0.020264,21.150
46222368,0xA,0xD,2,8192,1,1,1,0.020752,0.023071,0.010132,21.200
46240427,0xA,0xE,2,16384,1,1,1,0.010376,0.011536,0.005066,21.250
46241440,0x9,0x0,4,1,1,1,2,85.000000,94.500000,83.000000,21.400
46241453,0x9,0x1,4,2,1,1,2,42.500000,47.250000,41.500000,21.200
46241466,0x9,0x2,4,4,1,1,2,21.250000,23.625000,20.750000,21.200
46241485,0x9,0x3,4,8,1,1,2,10.625000,11.812500,10.375000,21.200
46241516,0x9,0x4,4,16,1,1,2,5.312500,5.906250,5.187500,21.150
46241563,0x9,0x5,4,32,1,1,2,2.656250,2.953125,2.593750,21.200
46241645,0x9,0x6,4,64,1,1,2,1.328125,1.476563,1.296875,21.200
46241795,0x9,0x7,4,128,1,1,2,0.664063,0.738281,0.648438,21.200
46242087,0x9,0x8,4,256,1,1,2,0.332031,0.369141,0.324219,21.200
46242659,0x9,0x9,4,512,1,1,2,0.166016,0.184570,0.162109,21.200
46243795,0x9,0xA,4,1024,1,1,2,0.083008,0.092285,0.081055,21.200
46246059,0x9,0xB,4,2048,1,1,2,0.041504,0.046143,0.040527,21.150
46250579,0x9,0xC,4,4096,1,1,2,0.020752,0.023071,0.020264,21.150
46259608,0x9,0xD,4,8192,1,1,2,0.010376,0.011536,0.010132,21.200
46277658,0x9,0xE,4,16384,2,1,2,0.010376,0.005768,0.005066,21.200
46278671,0x8,0x0,8,1,2,2,3,85.000000,94.500000,62.250000,21.400
46278684,0x8,0x1,8,2,2,2,3,42.500000,47.250000,31.125000,21.200
46278697,0x8,0x2,8,4,2,2,3,21.250000,23.625000,15.562500,21.150
46278716,0x8,0x3,8,8,2,2,3,10.625000,11.812500,7.781250,21.150
46278746,0x8,0x4,8,16,2,2,3,5.312500,5.906250,3.890625,21.150
46278794,0x8,0x5,8,32,2,2,3,2.656250,2.953125,1.945313,21.150
46278876,0x8,0x6,8,64,2,2,3,1.328125,1.476563,0.972656,21.150
46279026,0x8,0x7,8,128,2,2,3,0.664063,0.738281,0.486328,21.200
46279318,0x8,0x8,8,256,2,2,3,0.332031,0.369141,0.243164,21.200
46279892,0x8,0x9,8,512,2,2,4,0.166016,0.184570,0.162109,21.150
46281027,0x8,0xA,8,1024,2,2,3,0.083008,0.092285,0.060791,21.200
46283295,0x8,0xB,8,2048,2,2,3,0.041504,0.046143,0.030396,21.200
46287814,0x8,0xC,8,4096,2,2,4,0.020752,0.023071,0.020264,21.200
46296843,0x8,0xD,8,8192,2,2,4,0.010376,0.011536,0.010132,21.150
46314889,0x8,0xE,8,16384,3,3,4,0.007782,0.008652,0.005066,21.200
46315902,0x7,0x0,16,1,3,3,5,63.750000,70.875000,51.875000,21.200
46315916,0x7,0x1,16,2,3,3,6,31.875000,35.437500,31.125000,21.200
46315929,0x7,0x2,16,4,3,4,6,15.937500,23.625000,15.562500,21.150
46315948,0x7,0x3,16,8,4,4,6,10.625000,11.812500,7.781250,21.200
46315977,0x7,0x4,16,16,4,4,6,5.312500,5.906250,3.890625,21.150
46316024,0x7,0x5,16,32,4,4,6,2.656250,2.953125,1.945313,21.150
46316106,0x7,0x6,16,64,4,4,6,1.328125,1.476563,0.972656,21.150
46316257,0x7,0x7,16,128,4,4,6,0.664063,0.738281,0.486328,21.200
46316550,0x7,0x8,16,256,4,4,6,0.332031,0.369141,0.243164,21.200
46317122,0x7,0x9,16,512,4,4,6,0.166016,0.184570,0.121582,21.200
46318260,0x7,0xA,16,1024,4,4,6,0.083008,0.092285,0.060791,21.200
46320526,0x7,0xB,16,2048,4,4,6,0.041504,0.046143,0.030396,21.200
46325041,0x7,0xC,16,4096,4,4,7,0.020752,0.023071,0.017731,21.150
46334070,0x7,0xD,16,8192,4,4,7,0.010376,0.011536,0.008865,21.150
46352115,0x7,0xE,16,16384,5,5,8,0.006485,0.007210,0.005066,21.150
46353128,0x6,0x0,32,1,6,6,10,63.750000,70.875000,51.875000,21.200
46353141,0x6,0x1,32,2,7,7,11,37.187500,41.343750,28.531250,21.200
46353154,0x6,0x2,32,4,7,7,12,18.593750,20.671875,15.562500,21.150
46353173,0x6,0x3,32,8,7,7,12,9.296875,10.335938,7.781250,21.150
46353204,0x6,0x4,32,16,7,7,12,4.648438,5.167969,3.890625,21.150
46353251,0x6,0x5,32,32,7,7,12,2.324219,2.583984,1.945313,21.150
46353333,0x6,0x6,32,64,7,7,12,1.162109,1.291992,0.972656,21.150
46353482,0x6,0x7,32,128,7,7,12,0.581055,0.645996,0.486328,21.150
46353774,0x6,0x8,32,256,7,7,12,0.290527,0.322998,0.243164,21.150
46354346,0x6,0x9,32,512,7,7,12,0.145264,0.161499,0.121582,21.150
46355484,0x6,0xA,32,1024,7,7,12,0.072632,0.080750,0.060791,21.150
46357746,0x6,0xB,32,2048,7,7,12,0.036316,0.040375,0.030396,21.150
46362264,0x6,0xC,32,4096,7,7,13,0.018158,0.020187,0.016464,21.150
46371293,0x6,0xD,32,8192,8,8,14,0.010376,0.011536,0.008865,21.150
46389335,0x6,0xE,32,16384,9,9,15,0.005836,0.006489,0.004749,21.150
46390348,0x5,0x0,64,1,11,11,19,58.437500,64.968750,49.281250,21.200
46390361,0x5,0x1,64,2,13,13,23,34.531250,38.390625,29.828125,21.200
46390374,0x5,0x2,64,4,13,13,24,17.265625,19.195313,15.562500,21.150
46390393,0x5,0x3,64,8,13,13,23,8.632813,9.597656,7.457031,21.150
46390423,0x5,0x4,64,16,13,13,24,4.316406,4.798828,3.890625,21.150
46390471,0x5,0x5,64,32,13,13,24,2.158203,2.399414,1.945313,21.150
46390552,0x5,0x6,64,64,13,13,24,1.079102,1.199707,0.972656,21.150
46390703,0x5,0x7,64,128,13,13,23,0.539551,0.599854,0.466064,21.150
46390996,0x5,0x8,64,256,13,13,23,0.269775,0.299927,0.233032,21.150
46391569,0x5,0x9,64,512,13,13,24,0.134888,0.149963,0.121582,21.150
46392706,0x5,0xA,64,1024,13,13,24,0.067444,0.074982,0.060791,21.150
46394973,0x5,0xB,64,2048,13,14,25,0.033722,0.040375,0.031662,21.150
46399488,0x5,0xC,64,4096,14,14,26,0.018158,0.020187,0.016464,21.150
46408512,0x5,0xD,64,8192,15,15,28,0.009727,0.010815,0.008865,21.150
46426550,0x5,0xE,64,16384,18,18,32,0.005836,0.006489,0.005066,21.200
46427564,0x4,0x0,128,1,21,21,38,55.781250,62.015625,49.281250,21.200
46427577,0x4,0x1,128,2,25,25,46,33.203125,36.914063,29.828125,21.200
46427590,0x4,0x2,128,4,26,26,47,17.265625,19.195313,15.238281,21.150
46427609,0x4,0x3,128,8,26,27,48,8.632813,9.966797,7.781250,21.200
46427639,0x4,0x4,128,16,27,27,48,4.482422,4.983398,3.890625,21.150
46427687,0x4,0x5,128,32,26,26,47,2.158203,2.399414,1.904785,21.150
46427767,0x4,0x6,128,64,27,27,48,1.120605,1.245850,0.972656,21.150
46427917,0x4,0x7,128,128,26,26,47,0.539551,0.599854,0.476196,21.150
46428211,0x4,0x8,128,256,27,27,48,0.280151,0.311462,0.243164,21.200
46428783,0x4,0x9,128,512,26,26,48,0.134888,0.149963,0.121582,21.200
46429920,0x4,0xA,128,1024,27,27,48,0.070038,0.077866,0.060791,21.150
46432183,0x4,0xB,128,2048,27,27,49,0.035019,0.038933,0.031029,21.150
46436697,0x4,0xC,128,4096,29,29,51,0.018806,0.020908,0.016148,21.150
46445723,0x4,0xD,128,8192,31,31,55,0.010052,0.011175,0.008707,21.100
46463762,0x4,0xE,128,16384,37,37,64,0.005999,0.006669,0.005066,21.150
46464775,0x3,0x0,256,1,40,41,74,53.125000,60.539063,47.984375,21.200
46464788,0x3,0x1,256,2,49,50,91,32.539063,36.914063,29.503906,21.100
46464801,0x3,0x2,256,4,51,52,94,16.933594,19.195313,15.238281,21.100
46464820,0x3,0x3,256,8,51,51,93,8.466797,9.413086,7.538086,21.200
46464851,0x3,0x4,256,16,51,52,94,4.233398,4.798828,3.809570,21.200
46464898,0x3,0x5,256,32,52,51,94,2.158203,2.353271,1.904785,21.150
46464980,0x3,0x6,256,64,52,52,94,1.079102,1.199707,0.952393,21.150
46465130,0x3,0x7,256,128,50,50,91,0.518799,0.576782,0.460999,21.150
46465423,0x3,0x8,256,256,52,52,94,0.269775,0.299927,0.238098,21.150
46466002,0x3,0x9,256,512,51,51,93,0.132294,0.147079,0.117783,21.150
46467146,0x3,0xA,256,1024,53,53,96,0.068741,0.076424,0.060791,21.150
46469419,0x3,0xB,256,2048,54,54,98,0.035019,0.038933,0.031029,21.150
46473954,0x3,0xC,256,4096,57,57,103,0.018482,0.020548,0.016306,21.150
46483013,0x3,0xD,256,8192,63,63,111,0.010214,0.011355,0.008786,21.150
46501121,0x3,0xE,256,16384,76,76,133,0.006161,0.006849,0.005264,21.150
46502134,0x2,0x0,512,1,81,81,144,53.789063,59.800781,46.687500,21.400
46502147,0x2,0x1,512,2,99,100,177,32.871094,36.914063,28.693359,21.200
46502160,0x2,0x2,512,4,102,102,182,16.933594,18.826172,14.751953,21.200
46502180,0x2,0x3,512,8,103,103,184,8.549805,9.505371,7.457031,21.200
46502210,0x2,0x4,512,16,104,105,186,4.316406,4.844971,3.769043,21.150
46502258,0x2,0x5,512,32,103,103,184,2.137451,2.376343,1.864258,21.200
46502339,0x2,0x6,512,64,103,103,183,1.068726,1.188171,0.927063,21.150
46502489,0x2,0x7,512,128,103,103,183,0.534363,0.594086,0.463531,21.200
46502783,0x2,0x8,512,256,104,104,185,0.269775,0.299927,0.234299,21.150
46503361,0x2,0x9,512,512,105,106,187,0.136185,0.152847,0.118416,21.200
46504505,0x2,0xA,512,1024,105,105,186,0.068092,0.075703,0.058891,21.150
46506779,0x2,0xB,512,2048,110,110,193,0.035667,0.039654,0.030554,21.100
46511312,0x2,0xC,512,4096,118,118,206,0.019131,0.021269,0.016306,21.200
46520375,0x2,0xD,512,8192,131,131,225,0.010619,0.011806,0.008905,21.100
46538482,0x2,0xE,512,16384,164,163,273,0.006647,0.007345,0.005402,21.150
46539495,0x1,0x0,1024,1,157,158,277,52.128906,58.324219,44.904297,21.200
46539509,0x1,0x1,1024,2,188,189,333,31.210938,34.883789,26.991211,21.200
46539522,0x1,0x2,1024,4,195,195,345,16.186523,17.995605,13.981934,21.200
46539541,0x1,0x3,1024,8,195,196,346,8.093262,9.043945,7.011230,21.150
46539571,0x1,0x4,1024,16,196,197,349,4.067383,4.545044,3.536011,21.150
46539618,0x1,0x5,1024,32,197,198,349,2.044067,2.284058,1.768005,21.200
46539700,0x1,0x6,1024,64,196,197,347,1.016846,1.136261,0.878937,21.150
46539850,0x1,0x7,1024,128,193,194,342,0.500641,0.559479,0.433136,21.150
46540142,0x1,0x8,1024,256,196,197,347,0.254211,0.284065,0.219734,21.150
46540720,0x1,0x9,1024,512,201,201,354,0.130348,0.144917,0.112083,21.150
46541863,0x1,0xA,1024,1024,205,205,360,0.066471,0.073900,0.056992,21.150
46544135,0x1,0xB,1024,2048,210,211,367,0.034046,0.038032,0.029050,21.150
46548669,0x1,0xC,1024,4096,230,230,395,0.018644,0.020728,0.015633,21.150
46557729,0x1,0xD,1024,8192,263,262,443,0.010660,0.011806,0.008766,21.200
46575836,0x1,0xE,1024,16384,336,333,549,0.006809,0.007503,0.005432,21.200
46576849,0x0,0x0,2048,1,290,290,492,48.144531,53.525391,39.878906,21.200
46576862,0x0,0x1,2048,2,355,356,608,29.467773,32.853516,24.640625,21.200
46576876,0x0,0x2,2048,4,374,375,643,15.522461,17.303467,13.029541,21.150
46576895,0x0,0x3,2048,8,373,374,643,7.740479,8.628662,6.514771,21.150
